Time,Vref_1,V7,D_1,portadora,Vout
0.000318,1,0.0882807,0.0757294,0.5,1.03071
0.0003182,1,0.0880746,0.0790287,0.55,1.03083
0.0003184,1,0.0878684,0.0823218,0.6,1.03094
0.0003186,1,0.0876622,0.0856086,0.65,1.03104
0.0003188,1,0.087456,0.0888893,0.7,1.03113
0.000319,1,0.0872498,0.0921638,0.75,1.0312
0.0003192,1,0.0870436,0.095432,0.8,1.03127
0.0003194,1,0.0868373,0.0986941,0.85,1.03131
0.0003196,1,0.0866311,0.10195,0.9,1.03135
0.0003198,1,0.0864248,0.1052,0.95,1.03137
0.00032,1,0.0862185,0.108443,1.65341e-012,1.03138
0.0003202,1,0.0860123,0.111681,0.05,1.03149
0.0003204,1,0.088206,0.0768147,0.1,1.03172
0.0003206,1,0.089744,0.0524353,0.15,1.03194
0.0003208,1,0.0895376,0.0557757,0.2,1.03215
0.000321,1,0.0893312,0.0591113,0.25,1.03234
0.0003212,1,0.0891247,0.0624406,0.3,1.03252
0.0003214,1,0.0889182,0.0657636,0.35,1.03269
0.0003216,1,0.0887117,0.0690803,0.4,1.03284
0.0003218,1,0.0885052,0.0723908,0.45,1.03298
0.000322,1,0.0882986,0.075695,0.5,1.03311
0.0003222,1,0.088092,0.078993,0.55,1.03323
0.0003224,1,0.0878853,0.0822847,0.6,1.03333
0.0003226,1,0.0876787,0.0855702,0.65,1.03342
0.0003228,1,0.087472,0.0888495,0.7,1.03349
0.000323,1,0.0872653,0.0921226,0.75,1.03355
0.0003232,1,0.0870586,0.0953895,0.8,1.0336
0.0003234,1,0.0868519,0.0986502,0.85,1.03364
0.0003236,1,0.0866452,0.101905,0.9,1.03367
0.0003238,1,0.0864384,0.105153,0.95,1.03368
0.000324,1,0.0862317,0.108395,1.68051e-012,1.03368
0.0003242,1,0.086025,0.111631,0.05,1.03377
0.0003244,1,0.0882182,0.0767638,0.1,1.03399
0.0003246,1,0.0897543,0.0524057,0.15,1.0342
0.0003248,1,0.0895475,0.0557447,0.2,1.0344
0.000325,1,0.0893406,0.0590788,0.25,1.03458
0.0003252,1,0.0891337,0.0624066,0.3,1.03475
0.0003254,1,0.0889268,0.0657281,0.35,1.03491
0.0003256,1,0.0887199,0.0690434,0.4,1.03505
0.0003258,1,0.0885129,0.0723524,0.45,1.03518
0.000326,1,0.0883058,0.0756551,0.5,1.0353
0.0003262,1,0.0880988,0.0789516,0.55,1.0354
0.0003264,1,0.0878917,0.0822418,0.6,1.03549
0.0003266,1,0.0876846,0.0855258,0.65,1.03557
0.0003268,1,0.0874775,0.0888036,0.7,1.03564
0.000327,1,0.0872704,0.0920752,0.75,1.03569
0.0003272,1,0.0870633,0.0953406,0.8,1.03573
0.0003274,1,0.0868561,0.0985998,0.85,1.03575
0.0003276,1,0.086649,0.101853,0.9,1.03577
0.0003278,1,0.0864418,0.1051,0.95,1.03577
0.000328,1,0.0862347,0.10834,1,1.03576
0.0003282,1,0.0860275,0.111575,0.05,1.03584
0.0003284,1,0.0882203,0.0767057,0.1,1.03605
0.0003286,1,0.0897544,0.052372,0.15,1.03625
0.0003288,1,0.0895472,0.0557093,0.2,1.03644
0.000329,1,0.0893399,0.0590418,0.25,1.03661
0.0003292,1,0.0891326,0.062368,0.3,1.03677
0.0003294,1,0.0889253,0.0656879,0.35,1.03692
0.0003296,1,0.0887179,0.0690016,0.4,1.03705
0.0003298,1,0.0885105,0.0723089,0.45,1.03717
0.00033,1,0.0883031,0.0756101,0.5,1.03728
0.0003302,1,0.0880956,0.0789049,0.55,1.03737
0.0003304,1,0.0878882,0.0821935,0.6,1.03745
0.0003306,1,0.0876807,0.0854759,0.65,1.03752
0.0003308,1,0.0874732,0.0887521,0.7,1.03758
0.000331,1,0.0872657,0.092022,0.75,1.03762
0.0003312,1,0.0870582,0.0952858,0.8,1.03765
0.0003314,1,0.0868506,0.0985433,0.85,1.03766
0.0003316,1,0.0866431,0.101795,0.9,1.03767
0.0003318,1,0.0864356,0.10504,0.95,1.03766
0.000332,1,0.086228,0.108279,1,1.03764
0.0003322,1,0.0860205,0.111512,0.05,1.03771
0.0003324,1,0.088213,0.0766409,0.1,1.03791
0.0003326,1,0.0897448,0.0523344,0.15,1.0381
0.0003328,1,0.0895372,0.05567,0.2,1.03828
0.000333,1,0.0893296,0.0590008,0.25,1.03844
0.0003332,1,0.0891219,0.0623253,0.3,1.03859
0.0003334,1,0.0889142,0.0656434,0.35,1.03873
0.0003336,1,0.0887065,0.0689553,0.4,1.03885
0.0003338,1,0.0884987,0.072261,0.45,1.03896
0.000334,1,0.0882909,0.0755603,0.5,1.03906
0.0003342,1,0.0880831,0.0788534,0.55,1.03914
0.0003344,1,0.0878753,0.0821403,0.6,1.03921
0.0003346,1,0.0876675,0.0854209,0.65,1.03927
0.0003348,1,0.0874596,0.0886953,0.7,1.03932
0.000335,1,0.0872518,0.0919635,0.75,1.03935
0.0003352,1,0.0870439,0.0952255,0.8,1.03937
0.0003354,1,0.086836,0.0984813,0.85,1.03938
0.0003356,1,0.0866282,0.101731,0.9,1.03937
0.0003358,1,0.0864203,0.104974,0.95,1.03935
0.000336,1,0.0862124,0.108212,1.76183e-012,1.03932
0.0003362,1,0.0860045,0.111443,0.05,1.03938
0.0003364,1,0.0881967,0.07657,0.1,1.03958
0.0003366,1,0.0897262,0.0522934,0.15,1.03976
0.0003368,1,0.0895183,0.0556271,0.2,1.03992
0.000337,1,0.0893103,0.058956,0.25,1.04008
0.0003372,1,0.0891023,0.0622786,0.3,1.04022
0.0003374,1,0.0888943,0.065595,0.35,1.04034
0.0003376,1,0.0886862,0.068905,0.4,1.04046
0.0003378,1,0.0884781,0.0722088,0.45,1.04056
0.000338,1,0.08827,0.0755063,0.5,1.04065
0.0003382,1,0.0880619,0.0787975,0.55,1.04072
0.0003384,1,0.0878538,0.0820825,0.6,1.04078
0.0003386,1,0.0876456,0.0853613,0.65,1.04083
0.0003388,1,0.0874375,0.0886338,0.7,1.04087
0.000339,1,0.0872293,0.0919001,0.75,1.04089
0.0003392,1,0.0870211,0.0951602,0.8,1.0409
0.0003394,1,0.0868129,0.0984141,0.85,1.0409
0.0003396,1,0.0866048,0.101662,0.9,1.04089
0.0003398,1,0.0863966,0.104903,0.95,1.04086
0.00034,1,0.0861884,0.108139,1,1.04082
0.0003402,1,0.0859802,0.111368,0.05,1.04087
0.0003404,1,0.0881721,0.0764934,0.1,1.04106
0.0003406,1,0.0896992,0.0522491,0.15,1.04123
0.0003408,1,0.0894909,0.0555808,0.2,1.04138
0.000341,1,0.0892827,0.0589078,0.25,1.04153
0.0003412,1,0.0890744,0.0622285,0.3,1.04166
0.0003414,1,0.0888661,0.0655429,0.35,1.04178
0.0003416,1,0.0886577,0.0688509,0.4,1.04188
0.0003418,1,0.0884494,0.0721528,0.45,1.04198
0.000342,1,0.088241,0.0754483,0.5,1.04206
0.0003422,1,0.0880326,0.0787376,0.55,1.04212
0.0003424,1,0.0878241,0.0820206,0.6,1.04217
0.0003426,1,0.0876157,0.0852974,0.65,1.04221
0.0003428,1,0.0874073,0.088568,0.7,1.04224
0.000343,1,0.0871988,0.0918323,0.75,1.04226
0.0003432,1,0.0869904,0.0950905,0.8,1.04226
0.0003434,1,0.0867819,0.0983424,0.85,1.04225
0.0003436,1,0.0865735,0.101588,0.9,1.04222
0.0003438,1,0.086365,0.104828,0.95,1.04219
0.000344,1,0.0861566,0.108061,1,1.04214
0.0003442,1,0.0859482,0.111288,0.05,1.04219
0.0003444,1,0.0881397,0.0764118,0.1,1.04236
0.0003446,1,0.0896643,0.0522019,0.15,1.04252
0.0003448,1,0.0894558,0.0555316,0.2,1.04267
0.000345,1,0.0892473,0.0588565,0.25,1.04281
0.0003452,1,0.0890387,0.0621751,0.3,1.04293
0.0003454,1,0.0888301,0.0654875,0.35,1.04304
0.0003456,1,0.0886215,0.0687935,0.4,1.04314
0.0003458,1,0.0884129,0.0720933,0.45,1.04322
0.000346,1,0.0882043,0.0753867,0.5,1.04329
0.0003462,1,0.0879956,0.078674,0.55,1.04335
0.0003464,1,0.087787,0.081955,0.6,1.04339
0.0003466,1,0.0875783,0.0852297,0.65,1.04342
0.0003468,1,0.0873696,0.0884982,0.7,1.04344
0.000347,1,0.0871609,0.0917605,0.75,1.04345
0.0003472,1,0.0869522,0.0950166,0.8,1.04344
0.0003474,1,0.0867435,0.0982664,0.85,1.04342
0.0003476,1,0.0865349,0.10151,0.9,1.04339
0.0003478,1,0.0863262,0.104748,0.95,1.04335
0.000348,1,0.0861175,0.107979,1.84314e-012,1.04329
0.0003482,1,0.0859088,0.111204,0.05,1.04333
0.0003484,1,0.0881002,0.0763256,0.1,1.0435
0.0003486,1,0.0896221,0.052152,0.15,1.04365
0.0003488,1,0.0894133,0.0554796,0.2,1.04379
0.000349,1,0.0892046,0.0588024,0.25,1.04392
0.0003492,1,0.0889958,0.0621189,0.3,1.04403
0.0003494,1,0.088787,0.0654291,0.35,1.04413
0.0003496,1,0.0885782,0.068733,0.4,1.04422
0.0003498,1,0.0883694,0.0720306,0.45,1.0443
0.00035,1,0.0881605,0.075322,0.5,1.04436
0.0003502,1,0.0879517,0.0786071,0.55,1.04441
0.0003504,1,0.0877428,0.0818859,0.6,1.04445
0.0003506,1,0.0875339,0.0851585,0.65,1.04447
0.0003508,1,0.087325,0.0884249,0.7,1.04448
0.000351,1,0.0871161,0.091685,0.75,1.04448
0.0003512,1,0.0869072,0.094939,0.8,1.04446
0.0003514,1,0.0866983,0.0981867,0.85,1.04444
0.0003516,1,0.0864894,0.101428,0.9,1.0444
0.0003518,1,0.0862806,0.104664,0.95,1.04435
0.000352,1,0.0860717,0.107893,1.87025e-012,1.04428
0.0003522,1,0.0858628,0.111116,0.05,1.04431
0.0003524,1,0.088054,0.0762352,0.1,1.04447
0.0003526,1,0.0895731,0.0520998,0.15,1.04461
0.0003528,1,0.0893642,0.0554252,0.2,1.04475
0.000353,1,0.0891553,0.0587458,0.25,1.04487
0.0003532,1,0.0889463,0.0620601,0.3,1.04498
0.0003534,1,0.0887373,0.0653681,0.35,1.04507
0.0003536,1,0.0885283,0.0686697,0.4,1.04515
0.0003538,1,0.0883193,0.0719652,0.45,1.04522
0.000354,1,0.0881103,0.0752543,0.5,1.04527
0.0003542,1,0.0879012,0.0785372,0.55,1.04531
0.0003544,1,0.0876922,0.0818138,0.6,1.04534
0.0003546,1,0.0874831,0.0850842,0.65,1.04536
0.0003548,1,0.087274,0.0883484,0.7,1.04536
0.000355,1,0.0870649,0.0916063,0.75,1.04535
0.0003552,1,0.0868559,0.0948581,0.8,1.04533
0.0003554,1,0.0866468,0.0981036,0.85,1.0453
0.0003556,1,0.0864377,0.101343,0.9,1.04525
0.0003558,1,0.0862287,0.104576,0.95,1.04519
0.000356,1,0.0860196,0.107803,1,1.04512
0.0003562,1,0.0858106,0.111024,0.05,1.04514
0.0003564,1,0.0880016,0.076141,0.1,1.04529
0.0003566,1,0.0895179,0.0520455,0.15,1.04543
0.0003568,1,0.0893089,0.0553686,0.2,1.04556
0.000357,1,0.0890998,0.0586869,0.25,1.04567
0.0003572,1,0.0888906,0.0619989,0.3,1.04577
0.0003574,1,0.0886815,0.0653046,0.35,1.04585
0.0003576,1,0.0884723,0.068604,0.4,1.04593
0.0003578,1,0.0882632,0.0718972,0.45,1.04599
0.000358,1,0.088054,0.0751841,0.5,1.04604
0.0003582,1,0.0878448,0.0784647,0.55,1.04607
0.0003584,1,0.0876356,0.081739,0.6,1.04609
0.0003586,1,0.0874263,0.0850072,0.65,1.0461
0.0003588,1,0.0872171,0.0882691,0.7,1.0461
0.000359,1,0.0870079,0.0915248,0.75,1.04608
0.0003592,1,0.0867987,0.0947742,0.8,1.04605
0.0003594,1,0.0865895,0.0980175,0.85,1.04601
0.0003596,1,0.0863803,0.101255,0.9,1.04596
0.0003598,1,0.0861711,0.104486,0.95,1.04589
0.00036,1,0.0859619,0.10771,1,1.04581
0.0003602,1,0.0857527,0.110929,0.05,1.04583
0.0003604,1,0.0879435,0.0760437,0.1,1.04597
0.0003606,1,0.089457,0.0519893,0.15,1.0461
0.0003608,1,0.0892478,0.0553101,0.2,1.04622
0.000361,1,0.0890386,0.0586261,0.25,1.04632
0.0003612,1,0.0888293,0.0619357,0.3,1.04642
0.0003614,1,0.0886201,0.0652391,0.35,1.0465
0.0003616,1,0.0884108,0.0685362,0.4,1.04656
0.0003618,1,0.0882015,0.071827,0.45,1.04662
0.000362,1,0.0879921,0.0751116,0.5,1.04666
0.0003622,1,0.0877828,0.0783898,0.55,1.04668
0.0003624,1,0.0875735,0.0816619,0.6,1.0467
0.0003626,1,0.0873641,0.0849277,0.65,1.0467
0.0003628,1,0.0871548,0.0881873,0.7,1.04669
0.000363,1,0.0869455,0.0914407,0.75,1.04667
0.0003632,1,0.0867361,0.0946878,0.8,1.04663
0.0003634,1,0.0865268,0.0979288,0.85,1.04658
0.0003636,1,0.0863175,0.101164,0.9,1.04652
0.0003638,1,0.0861082,0.104392,0.95,1.04645
0.000364,1,0.0858989,0.107615,1.95156e-012,1.04636
0.0003642,1,0.0856896,0.110831,0.05,1.04637
0.0003644,1,0.0878803,0.0759434,0.1,1.04651
0.0003646,1,0.0893909,0.0519315,0.15,1.04663
0.0003648,1,0.0891815,0.0552498,0.2,1.04675
0.000365,1,0.0889722,0.0585634,0.25,1.04685
0.0003652,1,0.0887628,0.0618707,0.3,1.04693
0.0003654,1,0.0885535,0.0651717,0.35,1.047
0.0003656,1,0.0883441,0.0684664,0.4,1.04706
0.0003658,1,0.0881347,0.0717549,0.45,1.04711
0.000366,1,0.0879252,0.0750371,0.5,1.04714
0.0003662,1,0.0877158,0.078313,0.55,1.04717
0.0003664,1,0.0875064,0.0815827,0.6,1.04717
0.0003666,1,0.087297,0.0848461,0.65,1.04717
0.0003668,1,0.0870875,0.0881033,0.7,1.04715
0.000367,1,0.0868781,0.0913543,0.75,1.04712
0.0003672,1,0.0866687,0.0945991,0.8,1.04708
0.0003674,1,0.0864592,0.0978377,0.85,1.04703
0.0003676,1,0.0862498,0.10107,0.9,1.04696
0.0003678,1,0.0860404,0.104296,0.95,1.04688
0.000368,1,0.085831,0.107516,1.97867e-012,1.04679
0.0003682,1,0.0856217,0.11073,0.05,1.04679
0.0003684,1,0.0878123,0.0758406,0.1,1.04692
0.0003686,1,0.0893199,0.0518722,0.15,1.04704
0.0003688,1,0.0891105,0.0551882,0.2,1.04715
0.000369,1,0.0889011,0.0584993,0.25,1.04724
0.0003692,1,0.0886917,0.0618042,0.3,1.04732
0.0003694,1,0.0884822,0.0651028,0.35,1.04738
0.0003696,1,0.0882727,0.0683951,0.4,1.04744
0.0003698,1,0.0880632,0.0716811,0.45,1.04748
0.00037,1,0.0878538,0.0749609,0.5,1.04751
0.0003702,1,0.0876443,0.0782344,0.55,1.04752
0.0003704,1,0.0874348,0.0815017,0.6,1.04752
0.0003706,1,0.0872252,0.0847627,0.65,1.04751
0.0003708,1,0.0870157,0.0880175,0.7,1.04749
0.000371,1,0.0868062,0.0912661,0.75,1.04745
0.0003712,1,0.0865967,0.0945085,0.8,1.04741
0.0003714,1,0.0863873,0.0977447,0.85,1.04735
0.0003716,1,0.0861778,0.100975,0.9,1.04727
0.0003718,1,0.0859683,0.104199,0.95,1.04719
0.000372,1,0.0857589,0.107416,1,1.04709
0.0003722,1,0.0855495,0.110628,0.05,1.04709
0.0003724,1,0.08774,0.0757357,0.1,1.04721
0.0003726,1,0.0892446,0.0518117,0.15,1.04732
0.0003728,1,0.0890352,0.0551252,0.2,1.04742
0.000373,1,0.0888257,0.0584339,0.25,1.04751
0.0003732,1,0.0886162,0.0617363,0.3,1.04758
0.0003734,1,0.0884067,0.0650325,0.35,1.04764
0.0003736,1,0.0881972,0.0683223,0.4,1.04769
0.0003738,1,0.0879876,0.0716059,0.45,1.04773
0.000374,1,0.0877781,0.0748832,0.5,1.04775
0.0003742,1,0.0875685,0.0781543,0.55,1.04776
0.0003744,1,0.087359,0.0814191,0.6,1.04775
0.0003746,1,0.0871494,0.0846777,0.65,1.04774
0.0003748,1,0.0869399,0.0879301,0.7,1.04771
0.000375,1,0.0867303,0.0911763,0.75,1.04767
0.0003752,1,0.0865208,0.0944163,0.8,1.04761
0.0003754,1,0.0863113,0.0976501,0.85,1.04755
0.0003756,1,0.0861018,0.100878,0.9,1.04747
0.0003758,1,0.0858923,0.104099,0.95,1.04738
0.000376,1,0.0856828,0.107314,2.03288e-012,1.04727
0.0003762,1,0.0854733,0.110524,0.05,1.04727
0.0003764,1,0.0876639,0.075629,0.1,1.04739
0.0003766,1,0.0891654,0.0517502,0.15,1.04749
0.0003768,1,0.0889559,0.0550612,0.2,1.04759
0.000377,1,0.0887464,0.0583674,0.25,1.04767
0.0003772,1,0.0885369,0.0616674,0.3,1.04773
0.0003774,1,0.0883273,0.064961,0.35,1.04779
0.0003776,1,0.0881178,0.0682484,0.4,1.04783
0.0003778,1,0.0879082,0.0715295,0.45,1.04786
0.000378,1,0.0876987,0.0748044,0.5,1.04788
0.0003782,1,0.0874891,0.078073,0.55,1.04788
0.0003784,1,0.0872795,0.0813354,0.6,1.04787
0.0003786,1,0.0870699,0.0845915,0.65,1.04785
0.0003788,1,0.0868604,0.0878415,0.7,1.04782
0.000379,1,0.0866508,0.0910852,0.75,1.04777
0.0003792,1,0.0864412,0.0943227,0.8,1.04771
0.0003794,1,0.0862317,0.0975541,0.85,1.04764
0.0003796,1,0.0860221,0.100779,0.9,1.04756
0.0003798,1,0.0858126,0.103998,0.95,1.04746
0.00038,1,0.0856031,0.107211,2.05998e-012,1.04735
0.0003802,1,0.0853936,0.110418,0.05,1.04734
0.0003804,1,0.0875842,0.0755208,0.1,1.04745
0.0003806,1,0.0890827,0.0516879,0.15,1.04755
0.0003808,1,0.0888732,0.0549964,0.2,1.04764
0.000381,1,0.0886637,0.0583001,0.25,1.04772
0.0003812,1,0.0884541,0.0615975,0.3,1.04778
0.0003814,1,0.0882446,0.0648887,0.35,1.04783
0.0003816,1,0.088035,0.0681736,0.4,1.04787
0.0003818,1,0.0878254,0.0714522,0.45,1.04789
0.000382,1,0.0876159,0.0747246,0.5,1.0479
0.0003822,1,0.0874063,0.0779907,0.55,1.0479
0.0003824,1,0.0871967,0.0812506,0.6,1.04789
0.0003826,1,0.0869871,0.0845043,0.65,1.04786
0.0003828,1,0.0867775,0.0877518,0.7,1.04782
0.000383,1,0.086568,0.090993,0.75,1.04777
0.0003832,1,0.0863584,0.0942281,0.8,1.0477
0.0003834,1,0.0861489,0.097457,0.85,1.04763
0.0003836,1,0.0859393,0.10068,0.9,1.04754
0.0003838,1,0.0857298,0.103896,0.95,1.04744
0.000384,1,0.0855203,0.107107,1,1.04732
0.0003842,1,0.0853108,0.110311,0.05,1.04731
0.0003844,1,0.0875014,0.0754115,0.1,1.04742
0.0003846,1,0.0889968,0.0516249,0.15,1.04751
0.0003848,1,0.0887873,0.0549309,0.2,1.04759
0.000385,1,0.0885778,0.0582321,0.25,1.04766
0.0003852,1,0.0883683,0.061527,0.3,1.04772
0.0003854,1,0.0881588,0.0648157,0.35,1.04777
0.0003856,1,0.0879492,0.068098,0.4,1.0478
0.0003858,1,0.0877396,0.0713742,0.45,1.04782
0.000386,1,0.0875301,0.074644,0.5,1.04783
0.0003862,1,0.0873205,0.0779077,0.55,1.04782
0.0003864,1,0.087111,0.0811651,0.6,1.0478
0.0003866,1,0.0869014,0.0844163,0.65,1.04777
0.0003868,1,0.0866918,0.0876613,0.7,1.04772
0.000387,1,0.0864823,0.0909001,0.75,1.04767
0.0003872,1,0.0862727,0.0941327,0.8,1.0476
0.0003874,1,0.0860632,0.0973591,0.85,1.04752
0.0003876,1,0.0858537,0.100579,0.9,1.04743
0.0003878,1,0.0856442,0.103793,0.95,1.04732
0.000388,1,0.0854347,0.107001,2.11419e-012,1.0472
0.0003882,1,0.0852253,0.110203,0.05,1.04718
0.0003884,1,0.0874158,0.0753013,0.1,1.04728
0.0003886,1,0.0889082,0.0515615,0.15,1.04737
0.0003888,1,0.0886987,0.0548649,0.2,1.04745
0.000389,1,0.0884893,0.0581636,0.25,1.04752
0.0003892,1,0.0882798,0.061456,0.3,1.04757
0.0003894,1,0.0880703,0.0647421,0.35,1.04761
0.0003896,1,0.0878607,0.068022,0.4,1.04764
0.0003898,1,0.0876512,0.0712956,0.45,1.04765
0.00039,1,0.0874417,0.074563,0.5,1.04766
0.0003902,1,0.0872322,0.0778241,0.55,1.04765
0.0003904,1,0.0870226,0.081079,0.6,1.04762
0.0003906,1,0.0868131,0.0843278,0.65,1.04759
0.0003908,1,0.0866036,0.0875703,0.7,1.04754
0.000391,1,0.0863941,0.0908066,0.75,1.04748
0.0003912,1,0.0861846,0.0940367,0.8,1.0474
0.0003914,1,0.0859751,0.0972607,0.85,1.04732
0.0003916,1,0.0857656,0.100478,0.9,1.04722
0.0003918,1,0.0855561,0.10369,0.95,1.04711
0.000392,1,0.0853467,0.106896,2.1413e-012,1.04699
0.0003922,1,0.0851373,0.110095,0.05,1.04696
0.0003924,1,0.0873279,0.0751906,0.1,1.04706
0.0003926,1,0.0888172,0.0514977,0.15,1.04715
0.0003928,1,0.0886078,0.0547986,0.2,1.04722
0.000393,1,0.0883983,0.0580947,0.25,1.04729
0.0003932,1,0.0881889,0.0613846,0.3,1.04733
0.0003934,1,0.0879794,0.0646682,0.35,1.04737
0.0003936,1,0.08777,0.0679456,0.4,1.04739
0.0003938,1,0.0875605,0.0712167,0.45,1.0474
0.000394,1,0.087351,0.0744816,0.5,1.0474
0.0003942,1,0.0871415,0.0777402,0.55,1.04739
0.0003944,1,0.086932,0.0809927,0.6,1.04736
0.0003946,1,0.0867226,0.0842389,0.65,1.04732
0.0003948,1,0.0865131,0.0874789,0.7,1.04727
0.000395,1,0.0863036,0.0907127,0.75,1.0472
0.0003952,1,0.0860942,0.0939404,0.8,1.04712
0.0003954,1,0.0858848,0.0971619,0.85,1.04704
0.0003956,1,0.0856753,0.100377,0.9,1.04693
0.0003958,1,0.085466,0.103586,0.95,1.04682
0.000396,1,0.0852566,0.106789,2.1684e-012,1.04669
0.0003962,1,0.0850472,0.109986,0.05,1.04666
0.0003964,1,0.0872379,0.0750795,0.1,1.04676
0.0003966,1,0.0887241,0.0514337,0.15,1.04684
0.0003968,1,0.0885148,0.0547321,0.2,1.04691
0.000397,1,0.0883054,0.0580257,0.25,1.04697
0.0003972,1,0.088096,0.0613131,0.3,1.04701
0.0003974,1,0.0878866,0.0645942,0.35,1.04705
0.0003976,1,0.0876772,0.0678691,0.4,1.04707
0.0003978,1,0.0874678,0.0711377,0.45,1.04707
0.000398,1,0.0872584,0.0744001,0.5,1.04707
0.0003982,1,0.087049,0.0776562,0.55,1.04705
0.0003984,1,0.0868396,0.0809061,0.6,1.04702
0.0003986,1,0.0866301,0.0841499,0.65,1.04697
0.0003988,1,0.0864207,0.0873874,0.7,1.04692
0.000399,1,0.0862114,0.0906188,0.75,1.04685
0.0003992,1,0.086002,0.093844,0.8,1.04677
0.0003994,1,0.0857926,0.097063,0.85,1.04667
0.0003996,1,0.0855833,0.100276,0.9,1.04657
0.0003998,1,0.085374,0.103483,0.95,1.04645
0.0004,1,0.0851647,0.106683,1,1.04632
0.0004002,1,0.0849554,0.109878,0.05,1.04628
0.0004004,1,0.0871461,0.0749684,0.1,1.04638
0.0004006,1,0.0886293,0.0513697,0.15,1.04646
0.0004008,1,0.08842,0.0546656,0.2,1.04652
0.000401,1,0.0882107,0.0579567,0.25,1.04658
0.0004012,1,0.0880014,0.0612416,0.3,1.04662
0.0004014,1,0.0877921,0.0645202,0.35,1.04665
0.0004016,1,0.0875828,0.0677925,0.4,1.04666
0.0004018,1,0.0873734,0.0710587,0.45,1.04666
0.000402,1,0.0871641,0.0743185,0.5,1.04665
0.0004022,1,0.0869548,0.0775722,0.55,1.04663
0.0004024,1,0.0867455,0.0808197,0.6,1.0466
0.0004026,1,0.0865361,0.0840609,0.65,1.04655
0.0004028,1,0.0863268,0.087296,0.7,1.04649
0.000403,1,0.0861175,0.0905249,0.75,1.04642
0.0004032,1,0.0859082,0.0937477,0.8,1.04633
0.0004034,1,0.0856989,0.0969642,0.85,1.04624
0.0004036,1,0.0854897,0.100175,0.9,1.04613
0.0004038,1,0.0852804,0.103379,0.95,1.04601
0.000404,1,0.0850712,0.106577,2.22261e-012,1.04587
0.0004042,1,0.084862,0.109769,0.05,1.04583
0.0004044,1,0.0870529,0.0748575,0.1,1.04592
0.0004046,1,0.0885331,0.0513059,0.15,1.046
0.0004048,1,0.0883239,0.0545992,0.2,1.04606
0.000405,1,0.0881147,0.0578878,0.25,1.04611
0.0004052,1,0.0879054,0.0611702,0.3,1.04615
0.0004054,1,0.0876962,0.0644463,0.35,1.04618
0.0004056,1,0.087487,0.0677162,0.4,1.04619
0.0004058,1,0.0872777,0.0709798,0.45,1.04619
0.000406,1,0.0870685,0.0742372,0.5,1.04617
0.0004062,1,0.0868593,0.0774884,0.55,1.04615
0.0004064,1,0.08665,0.0807334,0.6,1.04611
0.0004066,1,0.0864408,0.0839723,0.65,1.04606
0.0004068,1,0.0862316,0.0872049,0.7,1.046
0.000407,1,0.0860224,0.0904313,0.75,1.04592
0.0004072,1,0.0858132,0.0936516,0.8,1.04583
0.0004074,1,0.085604,0.0968658,0.85,1.04573
0.0004076,1,0.0853949,0.100074,0.9,1.04562
0.0004078,1,0.0851857,0.103276,0.95,1.0455
0.000408,1,0.0849766,0.106471,2.24972e-012,1.04536
0.0004082,1,0.0847675,0.109661,0.05,1.04532
0.0004084,1,0.0869585,0.0747469,0.1,1.04541
0.0004086,1,0.0884356,0.0512422,0.15,1.04548
0.0004088,1,0.0882265,0.0545331,0.2,1.04554
0.000409,1,0.0880174,0.0578192,0.25,1.04558
0.0004092,1,0.0878083,0.0610991,0.3,1.04562
0.0004094,1,0.0875992,0.0643727,0.35,1.04564
0.0004096,1,0.0873901,0.0676402,0.4,1.04565
0.0004098,1,0.087181,0.0709013,0.45,1.04565
0.00041,1,0.0869718,0.0741563,0.5,1.04563
0.0004102,1,0.0867627,0.077405,0.55,1.0456
0.0004104,1,0.0865536,0.0806476,0.6,1.04556
0.0004106,1,0.0863445,0.083884,0.65,1.0455
0.0004108,1,0.0861354,0.0871142,0.7,1.04544
0.000411,1,0.0859263,0.0903382,0.75,1.04536
0.0004112,1,0.0857172,0.0935561,0.8,1.04527
0.0004114,1,0.0855081,0.0967678,0.85,1.04517
0.0004116,1,0.0852991,0.0999734,0.9,1.04505
0.0004118,1,0.08509,0.103173,0.95,1.04492
0.000412,1,0.0848811,0.106366,1,1.04479
0.0004122,1,0.0846721,0.109553,0.05,1.04474
0.0004124,1,0.0868631,0.0746369,0.1,1.04482
0.0004126,1,0.0883373,0.0511789,0.15,1.04489
0.0004128,1,0.0881284,0.0544673,0.2,1.04495
0.000413,1,0.0879194,0.057751,0.25,1.04499
0.0004132,1,0.0877104,0.0610284,0.3,1.04503
0.0004134,1,0.0875014,0.0642996,0.35,1.04504
0.0004136,1,0.0872924,0.0675646,0.4,1.04505
0.0004138,1,0.0870834,0.0708233,0.45,1.04504
0.000414,1,0.0868744,0.0740758,0.5,1.04502
0.0004142,1,0.0866653,0.0773222,0.55,1.04499
0.0004144,1,0.0864563,0.0805623,0.6,1.04495
0.0004146,1,0.0862473,0.0837962,0.65,1.04489
0.0004148,1,0.0860384,0.087024,0.7,1.04482
0.000415,1,0.0858294,0.0902457,0.75,1.04474
0.0004152,1,0.0856204,0.0934611,0.8,1.04465
0.0004154,1,0.0854115,0.0966705,0.85,1.04454
0.0004156,1,0.0852026,0.0998737,0.9,1.04443
0.0004158,1,0.0849937,0.103071,0.95,1.0443
