Time,gate,Duty_moduladora,Vref_hs,Vout,V_port,D_pedro,Vref_pedro,portadora_pedro,V6,Vref_hst,V8
0.000922,1,5.60963,10,4.99793,0.2,0.416552,5,0.2,0.697792,5,0.2
0.000923,1,5.61485,10,4.99883,0.3,0.416565,5,0.3,0.697831,5,0.3
0.000924,1,5.61998,10,5.00179,0.4,0.41655,5,0.4,0.697775,5,0.4
0.000925,0,5.62498,10,5.00529,0.5,0.416495,5,0.5,0.697595,5,0.5
0.000926,0,5.62995,10,5.0071,0.6,0.416429,5,0.6,0.697382,5,0.6
0.000927,0,5.63502,10,5.00776,0.7,0.416392,5,0.7,0.697269,5,0.7
0.000928,0,5.64015,10,5.0069,0.8,0.416375,5,0.8,0.697223,5,0.8
0.000929,0,5.64538,10,5.00456,0.9,0.416387,5,0.9,0.697268,5,0.9
0.00093,0,5.6507,10,5.00079,1.43115e-012,0.416426,5,1.43115e-012,0.697403,5,1.43115e-012
0.000931,1,5.6561,10,4.99795,0.1,0.416493,5,0.1,0.697624,5,0.1
0.000932,1,5.66145,10,4.99727,0.2,0.416546,5,0.2,0.697792,5,0.2
0.000933,1,5.66667,10,4.99817,0.3,0.41656,5,0.3,0.697831,5,0.3
0.000934,1,5.6718,10,5.00114,0.4,0.416545,5,0.4,0.697776,5,0.4
0.000935,0,5.6768,10,5.00464,0.5,0.41649,5,0.5,0.697596,5,0.5
0.000936,0,5.68177,10,5.00645,0.6,0.416425,5,0.6,0.697384,5,0.6
0.000937,0,5.68684,10,5.00711,0.7,0.416388,5,0.7,0.69727,5,0.7
0.000938,0,5.69197,10,5.00626,0.8,0.416372,5,0.8,0.697225,5,0.8
0.000939,0,5.6972,10,5.00393,0.9,0.416383,5,0.9,0.69727,5,0.9
0.00094,0,5.70252,10,5.00015,1,0.416423,5,1,0.697405,5,1
0.000941,1,5.70792,10,4.99732,0.1,0.416491,5,0.1,0.697627,5,0.1
0.000942,1,5.71327,10,4.99664,0.2,0.416543,5,0.2,0.697794,5,0.2
0.000943,1,5.71849,10,4.99754,0.3,0.416558,5,0.3,0.697834,5,0.3
0.000944,1,5.72362,10,5.00052,0.4,0.416543,5,0.4,0.697779,5,0.4
0.000945,0,5.72862,10,5.00402,0.5,0.416489,5,0.5,0.6976,5,0.5
0.000946,0,5.73359,10,5.00584,0.6,0.416423,5,0.6,0.697387,5,0.6
0.000947,0,5.73866,10,5.00651,0.7,0.416387,5,0.7,0.697274,5,0.7
0.000948,0,5.7438,10,5.00566,0.8,0.416371,5,0.8,0.697229,5,0.8
0.000949,0,5.74902,10,5.00333,0.9,0.416383,5,0.9,0.697275,5,0.9
0.00095,0,5.75434,10,4.99956,1.47451e-012,0.416423,5,1.47451e-012,0.69741,5,1.47451e-012
0.000951,1,5.75975,10,4.99674,0.1,0.416491,5,0.1,0.697632,5,0.1
0.000952,1,5.76509,10,4.99606,0.2,0.416544,5,0.2,0.6978,5,0.2
0.000953,1,5.77032,10,4.99697,0.3,0.416558,5,0.3,0.697839,5,0.3
0.000954,1,5.77544,10,4.99995,0.4,0.416544,5,0.4,0.697785,5,0.4
0.000955,0,5.78045,10,5.00345,0.5,0.41649,5,0.5,0.697606,5,0.5
0.000956,0,5.78542,10,5.00528,0.6,0.416425,5,0.6,0.697393,5,0.6
0.000957,0,5.79048,10,5.00595,0.7,0.416389,5,0.7,0.69728,5,0.7
0.000958,0,5.79562,10,5.0051,0.8,0.416373,5,0.8,0.697236,5,0.8
0.000959,0,5.80085,10,5.00278,0.9,0.416385,5,0.9,0.697281,5,0.9
0.00096,0,5.80617,10,4.99902,1.4962e-012,0.416425,5,1.4962e-012,0.697416,5,1.4962e-012
0.000961,1,5.81157,10,4.9962,0.1,0.416493,5,0.1,0.697639,5,0.1
0.000962,1,5.81692,10,4.99553,0.2,0.416547,5,0.2,0.697807,5,0.2
0.000963,1,5.82214,10,4.99644,0.3,0.416561,5,0.3,0.697847,5,0.3
0.000964,1,5.82727,10,4.99943,0.4,0.416547,5,0.4,0.697792,5,0.4
0.000965,0,5.83227,10,5.00294,0.5,0.416494,5,0.5,0.697613,5,0.5
0.000966,0,5.83724,10,5.00477,0.6,0.416429,5,0.6,0.697401,5,0.6
0.000967,0,5.84231,10,5.00544,0.7,0.416393,5,0.7,0.697288,5,0.7
0.000968,0,5.84745,10,5.00461,0.8,0.416377,5,0.8,0.697244,5,0.8
0.000969,0,5.85268,10,5.00229,0.9,0.41639,5,0.9,0.69729,5,0.9
0.00097,0,5.85799,10,4.99853,1,0.41643,5,1,0.697425,5,1
0.000971,1,5.8634,10,4.99572,0.1,0.416498,5,0.1,0.697647,5,0.1
0.000972,1,5.86875,10,4.99505,0.2,0.416552,5,0.2,0.697815,5,0.2
0.000973,1,5.87397,10,4.99597,0.3,0.416567,5,0.3,0.697856,5,0.3
0.000974,1,5.8791,10,4.99896,0.4,0.416553,5,0.4,0.697801,5,0.4
0.000975,0,5.8841,10,5.00248,0.5,0.4165,5,0.5,0.697622,5,0.5
0.000976,0,5.88907,10,5.00431,0.6,0.416435,5,0.6,0.69741,5,0.6
0.000977,0,5.89414,10,5.005,0.7,0.416399,5,0.7,0.697297,5,0.7
0.000978,0,5.89928,10,5.00416,0.8,0.416384,5,0.8,0.697253,5,0.8
0.000979,0,5.90451,10,5.00185,0.9,0.416396,5,0.9,0.697299,5,0.9
0.00098,0,5.90982,10,4.9981,1,0.416436,5,1,0.697434,5,1
0.000981,1,5.91523,10,4.99529,0.1,0.416505,5,0.1,0.697657,5,0.1
0.000982,1,5.92058,10,4.99463,0.2,0.416559,5,0.2,0.697825,5,0.2
0.000983,1,5.9258,10,4.99556,0.3,0.416574,5,0.3,0.697866,5,0.3
0.000984,1,5.93093,10,4.99855,0.4,0.41656,5,0.4,0.697811,5,0.4
0.000985,0,5.93593,10,5.00208,0.5,0.416507,5,0.5,0.697633,5,0.5
0.000986,0,5.9409,10,5.00392,0.6,0.416442,5,0.6,0.69742,5,0.6
0.000987,0,5.94597,10,5.0046,0.7,0.416407,5,0.7,0.697308,5,0.7
0.000988,0,5.95111,10,5.00378,0.8,0.416391,5,0.8,0.697264,5,0.8
0.000989,0,5.95633,10,5.00147,0.9,0.416404,5,0.9,0.69731,5,0.9
0.00099,0,5.96165,10,4.99773,1,0.416445,5,1,0.697445,5,1
0.000991,1,5.96706,10,4.99492,0.1,0.416513,5,0.1,0.697668,5,0.1
0.000992,1,5.97241,10,4.99427,0.2,0.416567,5,0.2,0.697836,5,0.2
0.000993,1,5.97763,10,4.9952,0.3,0.416582,5,0.3,0.697876,5,0.3
0.000994,1,5.98276,10,4.9982,0.4,0.416569,5,0.4,0.697822,5,0.4
0.000995,0,5.98776,10,5.00173,0.5,0.416516,5,0.5,0.697644,5,0.5
0.000996,0,5.99273,10,5.00358,0.6,0.416451,5,0.6,0.697432,5,0.6
0.000997,0,5.9978,10,5.00427,0.7,0.416416,5,0.7,0.697319,5,0.7
0.000998,0,6.00294,10,5.00345,0.8,0.4164,5,0.8,0.697275,5,0.8
0.000999,0,6.00816,10,5.00115,0.9,0.416413,5,0.9,0.697321,5,0.9
0.001,0,6.01348,10,4.99741,1,0.416454,5,1,0.697456,5,1
