Time,D_pedro,portadora_pedro,Vref,Vc
6e-005,0.286027,1,5,0.917236
6.01e-005,0.285915,0.025,5,0.919559
6.02e-005,0.286728,0.05,5,0.921911
6.03e-005,0.28754,0.075,5,0.924283
6.04e-005,0.288352,0.1,5,0.926683
6.05e-005,0.289163,0.125,5,0.92911
6.06e-005,0.289973,0.15,5,0.931564
6.07e-005,0.290783,0.175,5,0.934046
6.08e-005,0.291592,0.2,5,0.936555
6.09e-005,0.2924,0.225,5,0.939091
6.1e-005,0.293208,0.25,5,0.941655
6.11e-005,0.294015,0.275,5,0.944245
6.12e-005,0.294821,0.3,5,0.946864
6.13e-005,0.295429,0.325,5,0.94948
6.14e-005,0.295309,0.35,5,0.952088
6.15e-005,0.295189,0.375,5,0.954688
6.16e-005,0.295069,0.4,5,0.957277
6.17e-005,0.294949,0.425,5,0.959858
6.18e-005,0.294829,0.45,5,0.962429
6.19e-005,0.294709,0.475,5,0.96499
6.2e-005,0.294589,0.5,5,0.967542
6.21e-005,0.294468,0.525,5,0.970085
6.22e-005,0.294348,0.55,5,0.972618
6.23e-005,0.294228,0.575,5,0.975142
6.24e-005,0.294108,0.6,5,0.977657
6.25e-005,0.293988,0.625,5,0.980163
6.26e-005,0.293867,0.65,5,0.982659
6.27e-005,0.293747,0.675,5,0.985146
6.28e-005,0.293627,0.7,5,0.987623
6.29e-005,0.293506,0.725,5,0.990092
6.3e-005,0.293386,0.75,5,0.992551
6.31e-005,0.293266,0.775,5,0.995001
6.32e-005,0.293145,0.8,5,0.997442
6.33e-005,0.293025,0.825,5,0.999873
6.34e-005,0.292904,0.85,5,1.0023
6.35e-005,0.292784,0.875,5,1.00471
6.36e-005,0.292663,0.9,5,1.00711
6.37e-005,0.292543,0.925,5,1.00951
6.38e-005,0.292422,0.95,5,1.01189
6.39e-005,0.292302,0.975,5,1.01427
6.4e-005,0.292181,1,5,1.01664
6.41e-005,0.29206,0.025,5,1.01902
6.42e-005,0.292865,0.05,5,1.02143
6.43e-005,0.293668,0.075,5,1.02387
6.44e-005,0.294471,0.1,5,1.02632
6.45e-005,0.295273,0.125,5,1.02881
6.46e-005,0.296075,0.15,5,1.03132
6.47e-005,0.296876,0.175,5,1.03386
6.48e-005,0.297676,0.2,5,1.03643
6.49e-005,0.298476,0.225,5,1.03902
6.5e-005,0.299274,0.25,5,1.04164
6.51e-005,0.300073,0.275,5,1.04428
6.52e-005,0.30087,0.3,5,1.04696
6.53e-005,0.301667,0.325,5,1.04964
6.54e-005,0.301572,0.35,5,1.05231
6.55e-005,0.301443,0.375,5,1.05497
6.56e-005,0.301314,0.4,5,1.05762
6.57e-005,0.301185,0.425,5,1.06026
6.58e-005,0.301056,0.45,5,1.0629
6.59e-005,0.300927,0.475,5,1.06552
6.6e-005,0.300798,0.5,5,1.06813
6.61e-005,0.300669,0.525,5,1.07073
6.62e-005,0.30054,0.55,5,1.07333
6.63e-005,0.300411,0.575,5,1.07591
6.64e-005,0.300282,0.6,5,1.07848
6.65e-005,0.300153,0.625,5,1.08105
6.66e-005,0.300024,0.65,5,1.0836
6.67e-005,0.299895,0.675,5,1.08615
6.68e-005,0.299766,0.7,5,1.08868
6.69e-005,0.299637,0.725,5,1.0912
6.7e-005,0.299508,0.75,5,1.09372
6.71e-005,0.299378,0.775,5,1.09623
6.72e-005,0.299249,0.8,5,1.09872
6.73e-005,0.29912,0.825,5,1.10121
6.74e-005,0.298991,0.85,5,1.10368
6.75e-005,0.298861,0.875,5,1.10615
6.76e-005,0.298732,0.9,5,1.10861
6.77e-005,0.298603,0.925,5,1.11106
6.78e-005,0.298473,0.95,5,1.1135
6.79e-005,0.298344,0.975,5,1.11592
6.8e-005,0.298215,1,5,1.11834
6.81e-005,0.298085,0.025,5,1.12078
6.82e-005,0.298881,0.05,5,1.12324
6.83e-005,0.299675,0.075,5,1.12572
6.84e-005,0.30047,0.1,5,1.12823
6.85e-005,0.301263,0.125,5,1.13077
6.86e-005,0.302056,0.15,5,1.13333
6.87e-005,0.302848,0.175,5,1.13591
6.88e-005,0.30364,0.2,5,1.13853
6.89e-005,0.30443,0.225,5,1.14117
6.9e-005,0.305221,0.25,5,1.14384
6.91e-005,0.30601,0.275,5,1.14653
6.92e-005,0.306799,0.3,5,1.14925
6.93e-005,0.307587,0.325,5,1.15198
6.94e-005,0.307709,0.35,5,1.15471
6.95e-005,0.307572,0.375,5,1.15742
6.96e-005,0.307434,0.4,5,1.16013
6.97e-005,0.307296,0.425,5,1.16282
6.98e-005,0.307158,0.45,5,1.16551
6.99e-005,0.307021,0.475,5,1.16818
7e-005,0.306883,0.5,5,1.17085
7.01e-005,0.306745,0.525,5,1.1735
7.02e-005,0.306607,0.55,5,1.17615
7.03e-005,0.306469,0.575,5,1.17878
7.04e-005,0.306332,0.6,5,1.1814
7.05e-005,0.306194,0.625,5,1.18402
7.06e-005,0.306056,0.65,5,1.18662
7.07e-005,0.305918,0.675,5,1.18921
7.08e-005,0.30578,0.7,5,1.1918
7.09e-005,0.305642,0.725,5,1.19437
7.1e-005,0.305504,0.75,5,1.19693
7.11e-005,0.305366,0.775,5,1.19948
7.12e-005,0.305228,0.8,5,1.20203
7.13e-005,0.30509,0.825,5,1.20456
7.14e-005,0.304952,0.85,5,1.20708
7.15e-005,0.304814,0.875,5,1.20959
7.16e-005,0.304676,0.9,5,1.2121
7.17e-005,0.304538,0.925,5,1.21459
7.18e-005,0.304399,0.95,5,1.21707
7.19e-005,0.304261,0.975,5,1.21954
7.2e-005,0.304123,1,5,1.22201
7.21e-005,0.303985,0.025,5,1.22448
7.22e-005,0.304772,0.05,5,1.22699
7.23e-005,0.305558,0.075,5,1.22951
7.24e-005,0.306343,0.1,5,1.23206
7.25e-005,0.307128,0.125,5,1.23464
7.26e-005,0.307912,0.15,5,1.23724
7.27e-005,0.308695,0.175,5,1.23987
7.28e-005,0.309478,0.2,5,1.24252
7.29e-005,0.31026,0.225,5,1.2452
7.3e-005,0.311042,0.25,5,1.24791
7.31e-005,0.311822,0.275,5,1.25064
7.32e-005,0.312603,0.3,5,1.25339
7.33e-005,0.313382,0.325,5,1.25617
7.34e-005,0.313717,0.35,5,1.25894
7.35e-005,0.31357,0.375,5,1.26171
7.36e-005,0.313424,0.4,5,1.26446
7.37e-005,0.313277,0.425,5,1.2672
7.38e-005,0.313131,0.45,5,1.26993
7.39e-005,0.312984,0.475,5,1.27265
7.4e-005,0.312837,0.5,5,1.27535
7.41e-005,0.312691,0.525,5,1.27805
7.42e-005,0.312544,0.55,5,1.28074
7.43e-005,0.312398,0.575,5,1.28341
7.44e-005,0.312251,0.6,5,1.28608
7.45e-005,0.312104,0.625,5,1.28873
7.46e-005,0.311957,0.65,5,1.29138
7.47e-005,0.311811,0.675,5,1.29401
7.48e-005,0.311664,0.7,5,1.29663
7.49e-005,0.311517,0.725,5,1.29925
7.5e-005,0.31137,0.75,5,1.30185
7.51e-005,0.311224,0.775,5,1.30444
7.52e-005,0.311077,0.8,5,1.30702
7.53e-005,0.31093,0.825,5,1.30959
7.54e-005,0.310783,0.85,5,1.31215
7.55e-005,0.310636,0.875,5,1.3147
7.56e-005,0.310489,0.9,5,1.31724
7.57e-005,0.310343,0.925,5,1.31977
7.58e-005,0.310196,0.95,5,1.32229
7.59e-005,0.310049,0.975,5,1.32479
7.6e-005,0.309902,1,5,1.32729
7.61e-005,0.309755,0.025,5,1.3298
7.62e-005,0.310533,0.05,5,1.33234
7.63e-005,0.31131,0.075,5,1.3349
7.64e-005,0.312087,0.1,5,1.33748
7.65e-005,0.312863,0.125,5,1.34009
7.66e-005,0.313638,0.15,5,1.34273
7.67e-005,0.314413,0.175,5,1.34539
7.68e-005,0.315187,0.2,5,1.34807
7.69e-005,0.315961,0.225,5,1.35078
7.7e-005,0.316733,0.25,5,1.35352
7.71e-005,0.317505,0.275,5,1.35628
7.72e-005,0.318277,0.3,5,1.35907
7.73e-005,0.319048,0.325,5,1.36188
7.74e-005,0.31959,0.35,5,1.36469
7.75e-005,0.319435,0.375,5,1.36749
7.76e-005,0.31928,0.4,5,1.37028
7.77e-005,0.319124,0.425,5,1.37305
7.78e-005,0.318969,0.45,5,1.37582
7.79e-005,0.318813,0.475,5,1.37857
7.8e-005,0.318658,0.5,5,1.38132
7.81e-005,0.318502,0.525,5,1.38405
7.82e-005,0.318347,0.55,5,1.38677
7.83e-005,0.318192,0.575,5,1.38948
7.84e-005,0.318036,0.6,5,1.39218
7.85e-005,0.317881,0.625,5,1.39487
7.86e-005,0.317725,0.65,5,1.39754
7.87e-005,0.31757,0.675,5,1.40021
7.88e-005,0.317414,0.7,5,1.40287
7.89e-005,0.317259,0.725,5,1.40551
7.9e-005,0.317103,0.75,5,1.40814
7.91e-005,0.316947,0.775,5,1.41077
7.92e-005,0.316792,0.8,5,1.41338
7.93e-005,0.316636,0.825,5,1.41598
7.94e-005,0.316481,0.85,5,1.41857
7.95e-005,0.316325,0.875,5,1.42115
7.96e-005,0.31617,0.9,5,1.42371
7.97e-005,0.316014,0.925,5,1.42627
7.98e-005,0.315858,0.95,5,1.42882
7.99e-005,0.315703,0.975,5,1.43135
8e-005,0.315547,2.71051e-013,5,1.43388
8.01e-005,0.315392,0.025,5,1.43642
8.02e-005,0.316161,0.05,5,1.43898
8.03e-005,0.316929,0.075,5,1.44157
8.04e-005,0.317697,0.1,5,1.44418
8.05e-005,0.318465,0.125,5,1.44681
8.06e-005,0.319231,0.15,5,1.44947
8.07e-005,0.319997,0.175,5,1.45215
8.08e-005,0.320763,0.2,5,1.45486
8.09e-005,0.321528,0.225,5,1.4576
8.1e-005,0.322292,0.25,5,1.46036
8.11e-005,0.323055,0.275,5,1.46315
8.12e-005,0.323818,0.3,5,1.46596
8.13e-005,0.32458,0.325,5,1.46879
8.14e-005,0.325325,0.35,5,1.47163
8.15e-005,0.325161,0.375,5,1.47446
8.16e-005,0.324997,0.4,5,1.47728
8.17e-005,0.324833,0.425,5,1.48008
8.18e-005,0.324669,0.45,5,1.48288
8.19e-005,0.324505,0.475,5,1.48566
8.2e-005,0.32434,0.5,5,1.48843
8.21e-005,0.324176,0.525,5,1.49119
8.22e-005,0.324012,0.55,5,1.49394
8.23e-005,0.323848,0.575,5,1.49668
8.24e-005,0.323683,0.6,5,1.4994
8.25e-005,0.323519,0.625,5,1.50212
8.26e-005,0.323355,0.65,5,1.50482
8.27e-005,0.323191,0.675,5,1.50751
8.28e-005,0.323027,0.7,5,1.51019
8.29e-005,0.322862,0.725,5,1.51286
8.3e-005,0.322698,0.75,5,1.51552
8.31e-005,0.322534,0.775,5,1.51816
8.32e-005,0.32237,0.8,5,1.5208
8.33e-005,0.322205,0.825,5,1.52342
8.34e-005,0.322041,0.85,5,1.52603
8.35e-005,0.321877,0.875,5,1.52863
8.36e-005,0.321713,0.9,5,1.53122
8.37e-005,0.321548,0.925,5,1.5338
8.38e-005,0.321384,0.95,5,1.53637
8.39e-005,0.32122,0.975,5,1.53893
8.4e-005,0.321055,2.94767e-013,5,1.54147
8.41e-005,0.320891,0.025,5,1.54403
8.42e-005,0.321652,0.05,5,1.54661
8.43e-005,0.322412,0.075,5,1.54922
8.44e-005,0.323171,0.1,5,1.55184
8.45e-005,0.32393,0.125,5,1.5545
8.46e-005,0.324688,0.15,5,1.55718
8.47e-005,0.325445,0.175,5,1.55988
8.48e-005,0.326202,0.2,5,1.5626
8.49e-005,0.326958,0.225,5,1.56536
8.5e-005,0.327714,0.25,5,1.56813
8.51e-005,0.328468,0.275,5,1.57093
8.52e-005,0.329223,0.3,5,1.57376
8.53e-005,0.329976,0.325,5,1.57661
8.54e-005,0.330729,0.35,5,1.57947
8.55e-005,0.330746,0.375,5,1.58232
8.56e-005,0.330573,0.4,5,1.58516
8.57e-005,0.3304,0.425,5,1.58799
8.58e-005,0.330227,0.45,5,1.59081
8.59e-005,0.330054,0.475,5,1.59361
8.6e-005,0.329881,0.5,5,1.5964
8.61e-005,0.329709,0.525,5,1.59918
8.62e-005,0.329536,0.55,5,1.60195
8.63e-005,0.329363,0.575,5,1.60471
8.64e-005,0.32919,0.6,5,1.60745
8.65e-005,0.329017,0.625,5,1.61018
8.66e-005,0.328844,0.65,5,1.61291
8.67e-005,0.328671,0.675,5,1.61562
8.68e-005,0.328498,0.7,5,1.61831
8.69e-005,0.328325,0.725,5,1.621
8.7e-005,0.328152,0.75,5,1.62367
8.71e-005,0.32798,0.775,5,1.62634
8.72e-005,0.327807,0.8,5,1.62899
8.73e-005,0.327634,0.825,5,1.63163
8.74e-005,0.327461,0.85,5,1.63425
8.75e-005,0.327288,0.875,5,1.63687
8.76e-005,0.327115,0.9,5,1.63948
8.77e-005,0.326942,0.925,5,1.64207
8.78e-005,0.326769,0.95,5,1.64465
8.79e-005,0.326597,0.975,5,1.64722
8.8e-005,0.326424,3.18484e-013,5,1.64978
8.81e-005,0.326251,0.025,5,1.65235
8.82e-005,0.327003,0.05,5,1.65495
8.83e-005,0.327754,0.075,5,1.65756
8.84e-005,0.328505,0.1,5,1.6602
8.85e-005,0.329255,0.125,5,1.66287
8.86e-005,0.330005,0.15,5,1.66556
8.87e-005,0.330753,0.175,5,1.66827
8.88e-005,0.331502,0.2,5,1.67101
8.89e-005,0.332249,0.225,5,1.67377
8.9e-005,0.332996,0.25,5,1.67656
8.91e-005,0.333742,0.275,5,1.67937
8.92e-005,0.334488,0.3,5,1.6822
8.93e-005,0.335233,0.325,5,1.68506
8.94e-005,0.335977,0.35,5,1.68794
8.95e-005,0.336186,0.375,5,1.6908
8.96e-005,0.336005,0.4,5,1.69366
8.97e-005,0.335823,0.425,5,1.6965
8.98e-005,0.335642,0.45,5,1.69933
8.99e-005,0.33546,0.475,5,1.70215
9e-005,0.335279,0.5,5,1.70496
9.01e-005,0.335097,0.525,5,1.70775
9.02e-005,0.334915,0.55,5,1.71053
9.03e-005,0.334734,0.575,5,1.7133
9.04e-005,0.334552,0.6,5,1.71606
9.05e-005,0.334371,0.625,5,1.7188
9.06e-005,0.334189,0.65,5,1.72154
9.07e-005,0.334008,0.675,5,1.72426
9.08e-005,0.333827,0.7,5,1.72697
9.09e-005,0.333645,0.725,5,1.72966
9.1e-005,0.333464,0.75,5,1.73235
9.11e-005,0.333282,0.775,5,1.73502
9.12e-005,0.333101,0.8,5,1.73768
9.13e-005,0.332919,0.825,5,1.74033
9.14e-005,0.332738,0.85,5,1.74297
9.15e-005,0.332556,0.875,5,1.74559
9.16e-005,0.332375,0.9,5,1.74821
9.17e-005,0.332194,0.925,5,1.75081
9.18e-005,0.332012,0.95,5,1.7534
9.19e-005,0.331831,0.975,5,1.75598
9.2e-005,0.331649,1,5,1.75854
9.21e-005,0.331468,0.025,5,1.76112
9.22e-005,0.332211,0.05,5,1.76372
9.23e-005,0.332954,0.075,5,1.76634
9.24e-005,0.333697,0.1,5,1.76899
9.25e-005,0.334438,0.125,5,1.77166
9.26e-005,0.335179,0.15,5,1.77435
9.27e-005,0.33592,0.175,5,1.77707
9.28e-005,0.336659,0.2,5,1.77981
9.29e-005,0.337398,0.225,5,1.78258
9.3e-005,0.338137,0.25,5,1.78537
9.31e-005,0.338875,0.275,5,1.78818
9.32e-005,0.339612,0.3,5,1.79102
9.33e-005,0.340348,0.325,5,1.79388
9.34e-005,0.341084,0.35,5,1.79677
9.35e-005,0.34148,0.375,5,1.79964
9.36e-005,0.34129,0.4,5,1.8025
9.37e-005,0.341099,0.425,5,1.80536
9.38e-005,0.340909,0.45,5,1.8082
9.39e-005,0.340719,0.475,5,1.81102
9.4e-005,0.340529,0.5,5,1.81384
9.41e-005,0.340339,0.525,5,1.81664
9.42e-005,0.340149,0.55,5,1.81943
9.43e-005,0.339959,0.575,5,1.8222
9.44e-005,0.339769,0.6,5,1.82497
9.45e-005,0.339579,0.625,5,1.82772
9.46e-005,0.339389,0.65,5,1.83046
9.47e-005,0.339199,0.675,5,1.83318
9.48e-005,0.339009,0.7,5,1.8359
9.49e-005,0.338819,0.725,5,1.8386
9.5e-005,0.338629,0.75,5,1.84129
9.51e-005,0.338439,0.775,5,1.84396
9.52e-005,0.338249,0.8,5,1.84663
9.53e-005,0.338059,0.825,5,1.84928
9.54e-005,0.33787,0.85,5,1.85192
9.55e-005,0.33768,0.875,5,1.85455
9.56e-005,0.33749,0.9,5,1.85716
9.57e-005,0.3373,0.925,5,1.85977
9.58e-005,0.33711,0.95,5,1.86236
9.59e-005,0.33692,0.975,5,1.86494
9.6e-005,0.336731,1,5,1.8675
9.61e-005,0.336541,0.025,5,1.87008
9.62e-005,0.337276,0.05,5,1.87268
9.63e-005,0.33801,0.075,5,1.87531
9.64e-005,0.338744,0.1,5,1.87795
9.65e-005,0.339477,0.125,5,1.88062
9.66e-005,0.34021,0.15,5,1.88331
9.67e-005,0.340942,0.175,5,1.88603
9.68e-005,0.341673,0.2,5,1.88877
9.69e-005,0.342404,0.225,5,1.89153
9.7e-005,0.343134,0.25,5,1.89432
9.71e-005,0.343864,0.275,5,1.89713
9.72e-005,0.344593,0.3,5,1.89997
9.73e-005,0.345321,0.325,5,1.90283
9.74e-005,0.346048,0.35,5,1.90571
9.75e-005,0.346625,0.375,5,1.90859
9.76e-005,0.346426,0.4,5,1.91145
9.77e-005,0.346227,0.425,5,1.91431
9.78e-005,0.346029,0.45,5,1.91715
9.79e-005,0.34583,0.475,5,1.91998
9.8e-005,0.345632,0.5,5,1.92279
9.81e-005,0.345433,0.525,5,1.9256
9.82e-005,0.345235,0.55,5,1.92839
9.83e-005,0.345036,0.575,5,1.93116
9.84e-005,0.344838,0.6,5,1.93393
9.85e-005,0.34464,0.625,5,1.93668
9.86e-005,0.344441,0.65,5,1.93942
9.87e-005,0.344243,0.675,5,1.94214
9.88e-005,0.344044,0.7,5,1.94486
9.89e-005,0.343846,0.725,5,1.94756
9.9e-005,0.343648,0.75,5,1.95025
9.91e-005,0.343449,0.775,5,1.95292
9.92e-005,0.343251,0.8,5,1.95558
9.93e-005,0.343053,0.825,5,1.95823
9.94e-005,0.342855,0.85,5,1.96087
9.95e-005,0.342656,0.875,5,1.96349
9.96e-005,0.342458,0.9,5,1.96611
9.97e-005,0.34226,0.925,5,1.96871
9.98e-005,0.342062,0.95,5,1.97129
9.99e-005,0.341864,0.975,5,1.97387
0.0001,0.341666,1,5,1.97643
0.0001001,0.341468,0.025,5,1.979
0.0001002,0.342194,0.05,5,1.9816
0.0001003,0.34292,0.075,5,1.98421
0.0001004,0.343646,0.1,5,1.98685
0.0001005,0.344371,0.125,5,1.98952
0.0001006,0.345095,0.15,5,1.9922
0.0001007,0.345819,0.175,5,1.99491
0.0001008,0.346542,0.2,5,1.99765
0.0001009,0.347265,0.225,5,2.0004
0.000101,0.347986,0.25,5,2.00318
0.0001011,0.348708,0.275,5,2.00598
0.0001012,0.349428,0.3,5,2.00881
0.0001013,0.350148,0.325,5,2.01166
0.0001014,0.350868,0.35,5,2.01453
0.0001015,0.351586,0.375,5,2.01741
0.0001016,0.351412,0.4,5,2.02027
0.0001017,0.351205,0.425,5,2.02312
0.0001018,0.350999,0.45,5,2.02596
0.0001019,0.350792,0.475,5,2.02879
0.000102,0.350585,0.5,5,2.0316
0.0001021,0.350378,0.525,5,2.0344
0.0001022,0.350171,0.55,5,2.03718
0.0001023,0.349965,0.575,5,2.03995
0.0001024,0.349758,0.6,5,2.04271
0.0001025,0.349551,0.625,5,2.04546
0.0001026,0.349344,0.65,5,2.04819
0.0001027,0.349138,0.675,5,2.05091
0.0001028,0.348931,0.7,5,2.05362
0.0001029,0.348725,0.725,5,2.05631
0.000103,0.348518,0.75,5,2.05899
0.0001031,0.348311,0.775,5,2.06166
0.0001032,0.348105,0.8,5,2.06431
0.0001033,0.347898,0.825,5,2.06696
0.0001034,0.347692,0.85,5,2.06959
0.0001035,0.347485,0.875,5,2.0722
0.0001036,0.347279,0.9,5,2.0748
0.0001037,0.347072,0.925,5,2.07739
0.0001038,0.346866,0.95,5,2.07997
0.0001039,0.34666,0.975,5,2.08254
0.000104,0.346453,1,5,2.08509
0.0001041,0.346247,0.025,5,2.08765
0.0001042,0.346966,0.05,5,2.09024
0.0001043,0.347684,0.075,5,2.09284
0.0001044,0.348401,0.1,5,2.09547
0.0001045,0.349118,0.125,5,2.09812
0.0001046,0.349834,0.15,5,2.1008
0.0001047,0.35055,0.175,5,2.10349
0.0001048,0.351265,0.2,5,2.10621
0.0001049,0.351979,0.225,5,2.10896
0.000105,0.352693,0.25,5,2.11172
0.0001051,0.353406,0.275,5,2.11451
0.0001052,0.354118,0.3,5,2.11733
0.0001053,0.35483,0.325,5,2.12016
0.0001054,0.355541,0.35,5,2.12302
0.0001055,0.356252,0.375,5,2.12589
0.0001056,0.356248,0.4,5,2.12874
0.0001057,0.356032,0.425,5,2.13159
0.0001058,0.355817,0.45,5,2.13442
0.0001059,0.355602,0.475,5,2.13723
0.000106,0.355387,0.5,5,2.14004
0.0001061,0.355172,0.525,5,2.14282
0.0001062,0.354957,0.55,5,2.1456
0.0001063,0.354742,0.575,5,2.14836
0.0001064,0.354527,0.6,5,2.15111
0.0001065,0.354313,0.625,5,2.15385
0.0001066,0.354098,0.65,5,2.15657
0.0001067,0.353883,0.675,5,2.15928
0.0001068,0.353668,0.7,5,2.16197
0.0001069,0.353453,0.725,5,2.16465
0.000107,0.353239,0.75,5,2.16732
0.0001071,0.353024,0.775,5,2.16998
0.0001072,0.352809,0.8,5,2.17262
0.0001073,0.352595,0.825,5,2.17525
0.0001074,0.35238,0.85,5,2.17786
0.0001075,0.352165,0.875,5,2.18047
0.0001076,0.351951,0.9,5,2.18306
0.0001077,0.351736,0.925,5,2.18563
0.0001078,0.351522,0.95,5,2.18819
0.0001079,0.351307,0.975,5,2.19074
0.000108,0.351093,4.37069e-013,5,2.19328
0.0001081,0.350879,0.025,5,2.19583
0.0001082,0.351589,0.05,5,2.1984
0.0001083,0.352299,0.075,5,2.20099
0.0001084,0.353008,0.1,5,2.2036
0.0001085,0.353717,0.125,5,2.20623
0.0001086,0.354425,0.15,5,2.20889
0.0001087,0.355133,0.175,5,2.21157
0.0001088,0.35584,0.2,5,2.21428
0.0001089,0.356546,0.225,5,2.217
0.000109,0.357252,0.25,5,2.21975
0.0001091,0.357957,0.275,5,2.22252
0.0001092,0.358661,0.3,5,2.22532
0.0001093,0.359365,0.325,5,2.22813
0.0001094,0.360068,0.35,5,2.23097
0.0001095,0.360771,0.375,5,2.23383
0.0001096,0.360931,0.4,5,2.23667
0.0001097,0.360708,0.425,5,2.2395
0.0001098,0.360485,0.45,5,2.24232
0.0001099,0.360261,0.475,5,2.24512
0.00011,0.360038,0.5,5,2.24791
0.0001101,0.359815,0.525,5,2.25068
0.0001102,0.359592,0.55,5,2.25344
0.0001103,0.359369,0.575,5,2.25619
0.0001104,0.359146,0.6,5,2.25892
0.0001105,0.358923,0.625,5,2.26164
0.0001106,0.3587,0.65,5,2.26435
0.0001107,0.358478,0.675,5,2.26704
0.0001108,0.358255,0.7,5,2.26972
0.0001109,0.358032,0.725,5,2.27239
0.000111,0.357809,0.75,5,2.27504
0.0001111,0.357587,0.775,5,2.27768
0.0001112,0.357364,0.8,5,2.2803
0.0001113,0.357141,0.825,5,2.28291
0.0001114,0.356919,0.85,5,2.28551
0.0001115,0.356696,0.875,5,2.28809
0.0001116,0.356474,0.9,5,2.29067
0.0001117,0.356251,0.925,5,2.29322
0.0001118,0.356029,0.95,5,2.29577
0.0001119,0.355806,0.975,5,2.2983
0.000112,0.355584,4.60786e-013,5,2.30081
0.0001121,0.355362,0.025,5,2.30334
0.0001122,0.356064,0.05,5,2.30589
0.0001123,0.356766,0.075,5,2.30846
0.0001124,0.357467,0.1,5,2.31105
0.0001125,0.358168,0.125,5,2.31366
0.0001126,0.358869,0.15,5,2.3163
0.0001127,0.359568,0.175,5,2.31896
0.0001128,0.360267,0.2,5,2.32164
0.0001129,0.360966,0.225,5,2.32434
0.000113,0.361663,0.25,5,2.32707
0.0001131,0.362361,0.275,5,2.32982
0.0001132,0.363057,0.3,5,2.33259
0.0001133,0.363753,0.325,5,2.33538
0.0001134,0.364449,0.35,5,2.3382
0.0001135,0.365143,0.375,5,2.34104
0.0001136,0.365462,0.4,5,2.34386
0.0001137,0.365231,0.425,5,2.34667
0.0001138,0.365,0.45,5,2.34947
0.0001139,0.364769,0.475,5,2.35226
0.000114,0.364538,0.5,5,2.35503
0.0001141,0.364307,0.525,5,2.35778
0.0001142,0.364076,0.55,5,2.36052
0.0001143,0.363845,0.575,5,2.36325
0.0001144,0.363614,0.6,5,2.36597
0.0001145,0.363383,0.625,5,2.36867
0.0001146,0.363152,0.65,5,2.37135
0.0001147,0.362922,0.675,5,2.37402
0.0001148,0.362691,0.7,5,2.37668
0.0001149,0.36246,0.725,5,2.37933
0.000115,0.36223,0.75,5,2.38196
0.0001151,0.361999,0.775,5,2.38457
0.0001152,0.361769,0.8,5,2.38718
0.0001153,0.361538,0.825,5,2.38977
0.0001154,0.361308,0.85,5,2.39234
0.0001155,0.361077,0.875,5,2.3949
0.0001156,0.360847,0.9,5,2.39745
0.0001157,0.360617,0.925,5,2.39998
0.0001158,0.360386,0.95,5,2.4025
0.0001159,0.360156,0.975,5,2.40501
0.000116,0.359926,4.84503e-013,5,2.4075
0.0001161,0.359696,0.025,5,2.41001
0.0001162,0.360391,0.05,5,2.41253
0.0001163,0.361085,0.075,5,2.41508
0.0001164,0.361778,0.1,5,2.41764
0.0001165,0.362472,0.125,5,2.42023
0.0001166,0.363164,0.15,5,2.42284
0.0001167,0.363856,0.175,5,2.42547
0.0001168,0.364547,0.2,5,2.42813
0.0001169,0.365238,0.225,5,2.43081
0.000117,0.365928,0.25,5,2.43351
0.0001171,0.366617,0.275,5,2.43623
0.0001172,0.367306,0.3,5,2.43897
0.0001173,0.367994,0.325,5,2.44174
0.0001174,0.368682,0.35,5,2.44453
0.0001175,0.369369,0.375,5,2.44734
0.0001176,0.369841,0.4,5,2.45014
0.0001177,0.369602,0.425,5,2.45293
0.0001178,0.369363,0.45,5,2.45571
0.0001179,0.369124,0.475,5,2.45847
0.000118,0.368886,0.5,5,2.46122
0.0001181,0.368647,0.525,5,2.46395
0.0001182,0.368408,0.55,5,2.46667
0.0001183,0.368169,0.575,5,2.46937
0.0001184,0.367931,0.6,5,2.47206
0.0001185,0.367692,0.625,5,2.47474
0.0001186,0.367454,0.65,5,2.4774
0.0001187,0.367215,0.675,5,2.48005
0.0001188,0.366977,0.7,5,2.48268
0.0001189,0.366738,0.725,5,2.4853
0.000119,0.3665,0.75,5,2.4879
0.0001191,0.366262,0.775,5,2.4905
0.0001192,0.366023,0.8,5,2.49307
0.0001193,0.365785,0.825,5,2.49563
0.0001194,0.365547,0.85,5,2.49818
0.0001195,0.365309,0.875,5,2.50072
0.0001196,0.365071,0.9,5,2.50324
0.0001197,0.364833,0.925,5,2.50575
0.0001198,0.364595,0.95,5,2.50824
0.0001199,0.364357,0.975,5,2.51072
0.00012,0.364119,5.0822e-013,5,2.51318
0.0001201,0.363882,0.025,5,2.51566
0.0001202,0.364569,0.05,5,2.51815
0.0001203,0.365255,0.075,5,2.52067
0.0001204,0.365941,0.1,5,2.52321
0.0001205,0.366627,0.125,5,2.52576
0.0001206,0.367312,0.15,5,2.52835
0.0001207,0.367996,0.175,5,2.53095
0.0001208,0.36868,0.2,5,2.53357
0.0001209,0.369363,0.225,5,2.53622
0.000121,0.370045,0.25,5,2.53889
0.0001211,0.370727,0.275,5,2.54158
0.0001212,0.371408,0.3,5,2.5443
0.0001213,0.372089,0.325,5,2.54703
0.0001214,0.372769,0.35,5,2.54979
0.0001215,0.373449,0.375,5,2.55257
0.0001216,0.374068,0.4,5,2.55535
0.0001217,0.373822,0.425,5,2.55811
